Early Neutral Appraisals (ENAp)	2016	Charlotte	Analytics -	Unknown	Unknown	Predicting Litigation Outcomes	https://www.earlyneutralappraisals.com/	https://twitter.com/ENApLLC	https://angel.co/early-neutral-appraisals-enap		0	0	
CounselHQ	2015	Chicago	Marketplace -	Unknown	Unknown	Next generation search for legal	https://www.counselhq.com/	https://twitter.com/thecounselhq		https://www.crunchbase.com/organization/counselhq	https://www.linkedin.com/company/10874907/		
Dalton One Legal Technologies		Chicago, Illinois, United States				Dalton One provides productivity applications specifically designed for the legal industry.				https://www.crunchbase.com/organization/dalton-one-legal-technologies	https://www.linkedin.com/company/dalton-one/		Apps, Legal, Legal Tech, Software
LegalOne Inc	2017	Freienbach SZ, Switzerland	Online Dispute Resolution -	Unknown	Unknown	LegalOne is the first fully digitalized law firm dedicated to automated contracts and smart contracts. It provides legal advice through fully digitalized processes. The goal is not to compete with existing law firms through advisory services, but rather to integrate said firms into the digital business model and the automation of legal products.	www.legalone.ch				0	0	digital law firm, legal products, legal services
Doctual Ltd.	2017	Helsinki, Finland	Document Automation -	Unknown	Unknown	A platform for online legal paperwork for companies.	www.doctual.com	@doctual	www.angel.co/doctual-1		0	0	documents, legal, paperwork, smart
Bootstrap Legal	2017	Los Angeles, CA	Document Automation -	Unknown	Unknown	Bootstrap Legal is a legaltech/fintech startup that applies AI to the legal industry. We automate the drafting of real estate financing legal documents so that real estate investors can get their legal offering documents affordably and efficiently via a user-friendly workflow--so they can maximize the time they have to raise capital prior to close.	www.bootstraplegal.com	@bootstraplegal	https://angel.co/bootstrap-legal	https://www.crunchbase.com/organization/bootstrap-legal#/entity	https://www.linkedin.com/company/bootstraplegal/?originalSubdomain=in	https://www.facebook.com/bootstraplegal/	artificial intelligence, machine learning, fundraising, securities law, real estate, fintech, legaltech
LegalOptics		Tampa, Florida, United States				LegalOptics helps consumers find the right attorney by providing a more-granular analysis of their records.				https://www.crunchbase.com/organization/legaloptics		https://www.facebook.com/LegalOptics-1856487411282384/	Consulting, Legal, Legal Tech
Legalist Online On Hukuk Hizmetleri A.S.	2016	Istanbul, TR	Document Automation -	Unknown	Unknown	Legalist is an online form filling and lawyer referral service that users can generate agreements, get their documents reviewed by licences lawyers, and consult to licenced lawyers in Turkey. We aim to disrupt the conventional legal industry in Turkey and the EMEA region.	www.legalist.net	@LegalistNet	https://angel.co/legalist-2	https://www.crunchbase.com/organization/legalist-online-on-hukuk-hizmetleri	0	0	legaltech, formfilling, 
NextLex Inc	2015	Zürich, Switzerland	Document Automation -	Unknown	Unknown	NextLex developped multitude of standardized legal products which can be offered at fixed prices. The technology comprises a fully developed software for contract and legal process automation. The NextLex software solution is multi-client capable and cloud-based and both usable for B2B and B2B services..  NextLex in particular automates documents and processes for companies as law firms, notaries and in-house counselling units. We offer this service as a technology provider, without being market participants ourselves. As such, companies and in-house counselling units receive access to automated templates and can therefore improve the efficiency of their document-based processes. The products are offered in a licensed, standardized package form on the one hand, or created individually for the customer on the other hand.	www.nextlex.ch	@nextlex_law			0	0	document automation, software development, legal products, compliance
LAWPP, LLC	2016	Santa Ana, California	Document Automation -	Unknown	Unknown	 LAWPP’s main program, Esq. A.I., dynamically creates and completes legal documents through an interface that speaks in over 28+ languages without needing any internet to safeguard sensitive client information.   LAWPP’s second program, SCUG Guides, are advance visually-stimulating interactive guides for various topics such as homeless and California small claims. 	lawpp.org	@LAWPP_LLC			0	0	
Specifio		Marina Del Rey, California, United States				Specifio is legal technology company that automates patent applications using artificial intelligence and natural language processing.				https://www.crunchbase.com/organization/specifio	https://www.linkedin.com/company/specifioinc/	https://www.facebook.com/Specifio/	Artificial Intelligence, Legal Tech, Machine Learning, Natural Language Processing, Software
Lawsnote		Taipei, T'ai-pei, Taiwan				Lawsnote is a search engine that uses new technology to provide users with a new search experience.				https://www.crunchbase.com/organization/lawsnote	https://www.linkedin.com/company/lawsnote-inc./		Information Services, Legal, Legal Tech, Search Engine, Software
MaxVal	2003	Los Altos, CA	Analytics -	Unknown	Unknown	MaxVal develops cutting edge legaltech solutions for the IP community. MaxVal's premier product, SymphonyIAM brings all facets of IP management onto one stage. With powerful workflow automation and unprecedented access to global patent data, SymphonyIAM helps you elevate your intellectual asset management.	www.symphonyIAM.com				0	0	patent, ip, iam, ipms, analytics, data, ip management
Catalyst Repository Systems		Denver, Colorado, United States				Catalyst Repository Systems provides litigation support software and hosted document repositories.				https://www.crunchbase.com/organization/catalyst-secure	http://www.linkedin.com/company/catalyst-repository-systems	http://www.facebook.com/catalystsecure	Ediscovery, Legal, Legal Tech, Service Industry, Software
Fastcase		Washington, District of Columbia, United States				Fastcase is the smarter alternative for legal research - using data visualization, citation analysis, and mobile apps to beautify the law.				https://www.crunchbase.com/organization/fastcase	https://www.linkedin.com/company/fastcase/	https://www.facebook.com/fastcase/	Analytics, Data Visualization, Legal, Legal Tech, Search Engine
INTELLLEX	2015	Singapore	Legal Research -	Unknown	Unknown	INTELLLEX has two main engines in helping a law firm manage its intellectual capital and knowledge more effectively - a flexible information infrastructure and a search engine which understands the law. Our aim is to help law firms build up their own knowledge bank with a modern knowledge management solution. We combine (1) digitizing data, (2) collaborative building up of content from lawyers in the firm, (3) accessing those important precedent and knowledge as well as (4) cases and commentaries from common law jurisdictions, with (5) a focus on UI and UX.	www.intelllex.com	@intelllexhq	angel.co/intelllex		0	0	legal research, knowledge management
Crowd & Co.	2014	Melbourne, VIC, Australia	Marketplace -	Unknown	Unknown	Crowd & Co is re-shaping the way law firms and legal organisations manage their legal resources: in the cloud, via public and private marketplaces.	crowdandco.com	@crowdandco			0	0	saas marketplace
iDisclose	2014	New York, N.Y.	Document Automation -	Unknown	Unknown	iDisclose automates the process of generating the necessary disclosure documentation to facilitate an entrepreneur raising capital under the Federal securities laws.	www.idisclose.com	@idisclose			0	0	
JustLegal		Austin, Texas, United States				JustLegal offers a simple and secure technology to connect clients and attorneys online.				https://www.crunchbase.com/organization/congo		http://www.facebook.com/gojustlegal	Legal, Legal Tech
Codify Legal Publishing		Toronto, Ontario, Canada				Codify Legal Publishing is transforming the way businesses, law firms, and regulators approach law.				https://www.crunchbase.com/organization/codify-legal-publishing	https://www.linkedin.com/company/codify-legal-publishing-inc./		Consulting, Information Services, Information Technology, Legal, Legal Tech
Justly, Inc.	2015	New York, NY	Analytics -	Unknown	Unknown	Justly offers legal business solutions that enhance the value of attorney-client relationships.  Our cumulative offering is built atop a comprehensive and current litigation database covering 6M+ cases spanning 10+ years from 2,000+ state and federal courts.  We offer the only solution connecting ﬁrm experience to client- and matter-level insights needed to optimize firms' business for profitability, competitiveness and client-value.  We drastically speed up matter management operations by offering a standard case assessment for any U.S. litigation matter and we vastly improve any ﬁrm's RFP responses. Ours will be the most accessible and flexible legal data source on the market and we are already working with those who might someday build their own apps on our platform.  Our platform offers easy access to a collection of analytics tools that enhance law ﬁrm profitability and competitiveness and support service model innovation:  1)  Timeline analytics - Advanced analytics for matter scoping, structuring fee arrangements and setting matter-level budgets. 2)  Clients & Prospects - Matter-level insights aggregated to deliver a comprehensive and detailed view of any company's litigation portfolio or personal caseload. 3)  Firm Reports - Insights derived from the ﬁrm's historical docket right out the box for unprecedented experience management integration and data blending (now for US state and federal litigation only).  Finally, since our insights are derived form public data, our product comes with no onboarding costs for ﬁrms.  Businesses run on data. With Justly so do law ﬁrms.	www.justly.com	@JustlyPriced	https://angel.co/justly-1	https://www.crunchbase.com/organization/justly-2	0	0	legal tech, matter management, matter scoping, timeline analytics, experience management, client experience, prospects
Casetab		New City, New York, United States				Casetab build a case management system to save criminal justice  practitioners’ time.				https://www.crunchbase.com/organization/casetab			Information Services, Legal, Legal Tech, Software
LawHawk Limited	2015	Wellington, New Zealand	Document Automation -	Unknown	Unknown	LawHawk makes advanced document automation easily available as a managed service.  We are expert lawyers who can automate the most complex documents using the world's leading document automation software, HotDocs. We specialise in automating documents that others have tried and failed to automate.     Working with customers' own documents, we do all the automation, and then can make the documents available via our secure website www.lawhawk.nz, removing the need to install and maintain any software.  Prices are fixed in advance and only payable on satisfactory delivery.  Delivery times are typically days or weeks, depending on the complexity of the job.   We also have a range of "off the shelf" documents that can be bought on a pay per use basis within New Zealand - no subscriptions required. 	https://www.lawhawk.nz/	@lawhawknz			0	0	document automation, document assembly, online legal documents
Road to Status, LLC	2015	Chicago, IL	Document Automation -	Unknown	Unknown	Road To Status provides consumers and legal service providers with high quality, affordable immigration tools that are easy to use, secure, and accessible anywhere. Together, our experienced technologists and fully accredited immigration legal team create world-class products and services that simplify and streamline the processing of complicated immigration forms for the entire legal service supply chain.	roadtostatus.com	@roadtostatus			0	0	immigration, expert system, consumer-facing, b2c, b2b
Patentfield Inc.	2017	Lewes, DE, Kyoto, Japan	Legal Research -	Unknown	Unknown	Patentfield is a sophisticated patent search and analysis platform that helps corporations, law firms, inventors and entrepreneurs research or leverage intellectual property for their competitive advantage using big data analytics and AI. The platform is designed for newcomers as well as experienced IP practitioners so anyone can explore and analyze patents using Semantic Search, Data visualization, Patent Scoring, Patent Ranking, Citation Analysis based on AI, machine learning, and more various latest informatics technologies.	en.patentfield.com				0	0	patent search, patents, saas
eDCaseMAN		Muttenz, Basel-Landschaft, Switzerland				eDCaseMAN is a legal meta-data management software that is created with lawyers for lawyers to ensure a comfortable user experience.				https://www.crunchbase.com/organization/edcaseman	https://www.linkedin.com/company/edcaseman/		Legal, Legal Tech, Software
Law Data Science		Sydney, New South Wales, Australia				Law Data Science is an analytics and data science company offering bespoke consulting to the legal profession.				https://www.crunchbase.com/organization/law-data-science			Information Services, Legal, Legal Tech, Software
Priori Legal		New York, New York, United States				Priori Legal is a platform that matches corporate legal departments and high growth companies with exceptional lawyers at discounted rates.				https://www.crunchbase.com/organization/priori-legal	http://www.linkedin.com/company/3092843	http://www.facebook.com/PrioriLegal	Information Services, Legal, Legal Tech
Courting The Law	2014	Pakistan	Legal Education			Courting The Law (CTL) is Pakistan's first and only legal news and analysis platform which is leveraging technology to increase access to legal information and justice in the country. Apart from providing a curated and edited space for articles and legal analysis on a wide range of legal issues, CTL also manages a National Law Scholars Programme, a free legal Q&A App and a legal literacy initiative through InsaafCamp.com	www.courtingthelaw.com	@Courtingthelaw			https://www.linkedin.com/company/courting-the-law/	https://www.facebook.com/pages/Courting-The-Law/738866779563466?fref=ts	pakistan, courtingthelaw, ctl
Mohtasib		Lahore, Punjab, Pakistan				Mohtasib provides a technology based platform to assess the ability to file a complaint with an Ombudsperson in Pakistan.				https://www.crunchbase.com/organization/mohtasib		https://www.facebook.com/mohtasibpk/	Information Services, Legal, Legal Tech
Sheriasoft Technologies	2013	Nairobi	Practice Management -	Unknown	Unknown	Law Firm Technology for the discerning professional	www.sheriasoft.com	@v_mwago			0	0	practice management software
Dataprise	2016	Singapore	Compliance -	Unknown	Unknown	Dataprise is a company that accumulates corporate information, connect & link their ownership one to the other across the globe for KYC, AML & Corporate ownership structure research purposes.  All information are collected via publicly announced information and from Governmental sources for validation. Linkages are created from several layers of verification.	https://datapriseblog.wordpress.com/				https://www.linkedin.com/company/dataprise	http://www.facebook.com/Dataprise	sanction list, pep, kyc, aml, corporate ownership structure
MediaRebel		Los Angeles, California, United States				MediaRebel is a video deposition platform that allows the user to increase their ability to effectively manage witness testimony.				https://www.crunchbase.com/organization/mediarebel			Information Services, Information Technology, Legal Tech, Software, Video
Esqalate		Irvine, California, United States				Esqalate is a non-profit company, dedicated to providing low-income individuals with meaningful access to legal representation.				https://www.crunchbase.com/organization/esqalate			Legal, Legal Tech, Online Portals, Professional Services
Apperio	2011	London, United Kingdom	Analytics -	Unknown	Unknown	Apperio provides corporate legal departments and law firms with unparalleled control and visibility when managing internal budgets and external spend.  Apperio provides a live view of your legal spend that means you can monitor and manage individual matters in real-time, analyse your overall spend and benchmark law firms performance to drive cost efficiency.	https://www.apperio.com	https://twitter.com/apperioltd		https://www.crunchbase.com/organization/apperio	https://www.linkedin.com/company/apperio/	https://www.facebook.com/ApperioLtd/	spend analytics, forecasting, budget management
LegalKite Ltd	2017	Zurich Switzerland	Practice Management -	Unknown	Unknown	LegalKite is a know-how management platform for law firms that allows to save annotations and files directly in the margin of reated articles of law, making any search in the database very intuitive thanks to its “lawyer-friendly” structure. Our goal is to enable law firms to capture the know-how created inside their organisation and to turn it into a searchable and scalable asset.	https://legalkite.ch				0	0	kms
Bloomberg BNA	1929	Arlington, VA	Legal Research -	Unknown	Unknown	Bloomberg Law is a full-service legal research and business intelligence platform that combines trusted news and expert analysis with comprehensive market data, primary source material and cutting-edge technologies. This integrated solution enables professionals to make more informed decisions, provide insightful guidance, grow their businesses and streamline their work.	https://www.bna.com/bloomberglaw/	@bloomberglaw			0	0	technology, artificial intelligence, analytics, legal research
Catherine Krow	2016	San Francisco, CA	Practice Management			Easily and accurately predict, price and manage legal matters with Digitory Legal.  We leverage data to help law firms and legal departments understand what matters should cost and why, improve efficiency, and manage to budget.	www.digitorylegal.com	@digitorylegal			0	0	#legalops, #legalprocurement, #legalpricing, #spendmanagement, #budgeting, #litigation
Paladin	2015	New York, NY	Practice Management			Paladin helps legal teams run more efficient pro bono programs while increasing access to justice. Our platform helps teams seamlessly staff, manage, and track their pro bono engagement, as well as visualize impact and ROI.	joinpaladin.com	joinpaladin	https://angel.co/paladin-pbc		https://www.linkedin.com/company/paladin-attachments	https://www.facebook.com/PaladinAttachments	
Legalpal ltd	2017	Thessaloniki, Greece	Marketplace			Legalpal, is a web-based platform to help users find and hire lawyers based on their specific needs, while also allowing users to create and share documents online.	www.legalpal.gr	@legalpal_	https://angel.co/legalpal		0	0	automated legal services, legal documents, legal marketplace
Independent Strategies Digital		München, Bayern, Germany				Independent Strategies Digital is a legal tech company that provides law tech, digital transformation, and SaaS.				https://www.crunchbase.com/organization/independent-strategies-digital	https://www.linkedin.com/company/independent-strategies-digital	https://www.facebook.com/IndependenStrategies	Digital Media, Legal, Legal Tech, SaaS
XRef Software Solutions	2010	London, UK	Practice Management -	Companies	Legal Tech	XRef was created to bring the benefits of technology to the world of legal drafting and is intended to assist law firms.	www.xrefonline.com	@xref_legal		https://www.crunchbase.com/organization/xref-software-solutions-ltd#section-overview	0	0	drafting aid, proofreading, risk management, efficiency
Precisely	2014	Stockholm, Sweden	Document Automation -	Unknown	Unknown	Precisely's AI-powered contract automation platform helps companies streamline and take control of their contracts. Automated contract creation, document automation, electronic signatures, contract approval automation, digital archiving and smart monitoring of contracts - all in one place in the cloud.	precisely.se	@precisely	https://angel.co/precisely	https://www.crunchbase.com/organization/precisely	https://www.linkedin.com/company/precisely	https://www.facebook.com/getprecisely	approval automation, contract approvals, document management, machine learning, artificial intelligence, electronic signatures, document automation, contract automation, contract management
Practice League Legaltech Pvt. Ltd.	2000	Pune, India	Practice Management -	Unknown	Unknown	Practice League is an accomplished Legal Technology Company with an end to end automation solutions for Enterprise Legal Departments and Law Firms. The Practice League cloud platform provides solutions for growing law firms and in-house counsels. Across the globe, Practice League has enabled thousands of lawyers to ​mitigate time and cost and enterprises to maximize their revenues and respectively automate mundane tasks on an agile technology platform. Established in the year 2000, Practice League has consistently delivered comprehensive legal technology solutions and competitively priced secure products to a myriad of industries in Banking, Insurance, Telecom, Consumer Goods, Real Estate, Healthcare, and Media. Practice League Law Practice Solution is an ISO 9001:2015 company with more than a decade of technology experience and global clients. With extensive depth and expertise in the domain, Practice League has designed, a ready-to-use suite to empower enterprises and law firms to fully automate their corporate legal department, compliance and law practices respectively. Practice League renders a holistic mindset to product development by channeling the problems which are a challenge in the industry every day. The elucidation to these challenges created a game-changing highly scalable product which is a must in every Enterprise and Law firms today.	http://www.practiceleague.com/	@LegalTech9			0	0	#legaltechnology #legalsoftware #lawfirms #contractmanagement #practicemanagement
EDocGen LLC	2019	Middletown, DE 19709	Document Automation			DIY Document generation platform for creation of PDF and Word documents from wide range of data-sources including Databases, Enterprise Applications, XML, Excel, JSON data.  API first product that supports on-demand, bulk and interactive document generation.	https://www.edocgen.com	@edocgen		https://www.crunchbase.com/organization/edocgen	0	0	document automation, document generation
Moodul	2017	Stockholm, Sweden	Analytics			Moodul  is developing AI-based support tools for lawyers integrated with Microsoft Word, specialised in text analysis.	www.moodul.io	moodul_io			0	0	deep learning, nachine learning, ai, artificial intelligence, moodul
Digital Rights Solutions GmbH & Co. KG	2017	Pinneberg, Germany	Document Automation			DiRiSo (Digital Rights Solutions) crafts web-based legal tech applications for law firms to automatize parts of their work process. For this purpose, DiRiSo mainly develops tools to standardize repetitive steps for evaluating cases, shaping legal opinions and producing legal documents.   	www.diriso.de				0	0	
Tali	2017	Portland, OR	Practice Management			Time tracking via voice command; integrates with a variety of third-party invoicing and billing systems to help reduce/eliminate manual time entry.	https://www.telltali.com				https://www.linkedin.com/company/16240154	https://www.facebook.com/HeyTellTali/	
Information Navigators	2017	Troy, MI	Compliance			Information Navigators offers security & compliance consulting services to organizations seeking compliance with standards such as ISO 27001, HIPAA and/or PCI, in addition to standalone security services, such as risk analysis, audit preparation, penetration/vulnerability testing and coordinated phishing attacks. Information Navigators also provides our clients the use of its VelaStar application, which not only presents the roadmap to compliance, but allows organizations to develop and sustain the processes necessary to maintain compliance with the standards.	www.informationnavigators.com	@informationnavigators			https://www.linkedin.com/company/information-navigators	https://www.facebook.com/Information-Navigators-299464200472416	security and compliance, iso
easyQuorum		Paris, Ile-de-France, France				easyQuorum is a management software company for general meetings, board of directors, and administration boards.				https://www.crunchbase.com/organization/easyquorum	https://www.linkedin.com/company/easyquorum	https://www.facebook.com/easyquorum	Legal, Legal Tech, SaaS, Software
dealWIP Inc.	2017	Brooklyn, NY	Analytics			dealWIP is a cloud-based workflow and project management tool designed to help deal teams of every kind - corporate attorneys, investment bankers, accountants and other transaction advisors - conduct due diligence faster, more accurately, and more securely.	https://www.dealwip.co/	@dealwip	https://angel.co/dealwip	https://www.crunchbase.com/organization/dealwip	0	0	workflow, project management, due diligence
Compliance Qaurter	2016	Erina, NSW	Compliance			Our compliance HUB removes time and risk from managing the compliance process, freeing up compliance managers and professionals to do what they do best.  Our company is founded by legal professionals who use the HUB to help support a compliance manager function for companies that choose not to perform this function fully in-house.  We are constantly striving to integrate new technologies to enhance how the HUB serves our customers. 	compliancequarter.com.au				0	0	compliance quarter
Justiça Simples	2013	São Paulo, Brazil	Legal Research			Justiça Simples helps attorneys finding legal proceedings in more than fifty court websites in Brazil, in just one click!	www.justicasimples.com.br	@justicasimples				https://www.facebook.com/justicasimples.com.br	search
Hot Neuron LLC	2000	Havertown, PA	Analytics			Hot Neuron produces Clustify, which is software for predictive coding (TAR), clustering, and near-dupe detection.	www.cluster-text.com	@Clustify			0	0	
elementaryIP	2014	Santa Clara, CA	Unknown			Deep learning AI for patent search and analytics	https://www.elementaryip.com/				0	0	
LegalThings One	2014	Amsterdam, The Netherlands	Document Automation -	Unknown	Unknown	LegalThings started in 2014 as a platform to digitize agreements. Rather than just generating text and automating signing, we focused on the logic within a contract. This allowed companies can run their in- and external business processes much more efficient.  Early 2016 we were the first in Europe to add proof of existence (using the Bitcoin blockchain) in our application for the documents being signed / agreed. By doing so we introduced the blockchain to organizations, showing it was useful for more than digital currency.  In 2017 we introduced LiveContracts; A platform to model agreements in such a way that they are easily understandable for both computers and humans.  Breaking down an agreement or law in these understandable pieces has the added benefit that some parts (those considered simple and safe enough) can be executed by computers that have no or very basic AI. Other parts can be left to human interpretation.  	livecontracts.io	@livecontracts			0	0	blockchain, smart contracts
Founded	2017	Toronto, Ontario	Document Automation			Founded is a digital legal platform that automates routine legal tasks and provides a unified platform for business owners and lawyers. 	www.founded.co	@Foundedco	https://angel.co/founded-technologies		https://www.linkedin.com/company/founded		incorporation documents small business
DPOrganizer	2015	Stockholm, Sweden	Compliance			DPOrganizer is a fast-growing startup in legaltech, located in the heart of Stockholm, Sweden.  DPOrganizer is a data protection management software that helps companies around the globe manage their personal data processing and data protection activities.  DPOrganizer helps you map, visualize, report and manage your processing of personal data.  	https://www.dporganizer.com	https://twitter.com/DPOrganizer_EU	https://angel.co/dporganizer	https://www.crunchbase.com/organization/dporganizer	https://www.linkedin.com/company/dporganizer	https://www.facebook.com/DPOrganizer/	data protection management, gdpr, legaltech
Ogayar Co.	2009	Valencia	Analytics			We support law firms in employment & benefits law through big data and data analytics. We help reduce risks and subjectivity in negotiations and trials through use of most advanced technologies and tools. Thanks to our data driven focus and methodology, companies can take more efficient decisions in resource management, dismissals, agreements negotiations, variable compensation models, frauds and damages. Moreover, we support law firms during trials as experts and we run efficiently production optimization before and after M&As.	www.ogayar-amt.com				https://www.linkedin.com/company/o-gayar-co		data analytics
INIRES	2017	Malmö, Sweden	Online Dispute Resolution			INIRES provides dispute resolution services, including arbitration under its own arbitration rules, on a digital platform making arbitration fast, fair and transparent. The platform can also be used in arbitrations under other arbitration rules than INIRES.	www.inires.se	@inires_arb			https://www.linkedin.com/company/inires/about/		
legalefacile.com	2013	Milano, Italy	Document Automation			Italianonlinecontracts was created with the aim of offering to individual users and businesses the chance of getting online the contracts they need to carry out their activity. Italianonlinecontracts is simple, fast and cheap, and it allows users to regulate their private or commercial bonds by means of clear, accurate and updated contracts. Italianonlinecontracts is supported by skilled professionals, who have a solid expertise in each of the contract types offered to users. Italianonlinecontracts allows users to choose among a wide range of contracts, compliant with applicable law rules, each one of which is customised according to the user's needs and directions and to high quality and exhaustiveness standards. Italianonlinecontracts is a brand new platform, easy to access and extremely user friendly.	www.italianonlinecontracts.com	@contrattonline			0	0	
LexDo.it Srl	2015	Milan, Italy	Document Automation			We automate legal services for companies and families in Italy	www.lexdo.it	@teamlexdoit	https://angel.co/lexdo-it-srl	https://www.crunchbase.com/organization/lexdo-it	0	0	
LawPath	2013	Surry Hills, Sydney	Document Automation			LawPath is Australia's largest and leading online legal platform for businesses.  We provide technology powered legal services at a fraction of the time, cost and complexity of the traditional system.  50,000+ businesses have used LawPath to start a company, register their trademark, create legal documents or compare and choose a lawyer from Australia's largest lawyer marketplace.  Sign up for a free account here - https://lawpath.com.au/	http://lawpath.com.au	@LawPath			https://www.linkedin.com/company/lawpath	https://www.facebook.com/LawPath	
Aderant	2003	Boston, MA, USA	Practice Management -	Companies	Legal Tech	Aderant legal software offers a suite of business solutions that enable agility within law firms of all sizes around the globe, and is the #1 choice for legal practice management software among the AmLaw 200.	https://www.aderant.com/	@Aderant	https://angel.co/xmlaw	https://www.crunchbase.com/organization/xmlaw	https://www.linkedin.com/company/aderant	https://www.facebook.com/Aderant-183000441735580/	
Xcential Legislative Technologies	2002	Encinitas, CA	Unknown -	Government	Legal Tech	Xcential provides SaaS-based solutions enable legislatures and regulatory to more efficiently create/publish legislation and regulations.	http://xcential.com/	@grantcv1	https://angel.co/xcential-1	https://www.crunchbase.com/organization/xcential-legislative-technologies#section-overview			
WorthIT Legal	2015	Toronto, ON, Canada	Practice Management -	Companies	Legal Tech	We configure each IT development team to incorporate the skill sets and domain expertise matching the  unique requirements of each client engagement.  As a result, our clients can spend less time dealing with technology and  contractor issues and focus on advancing their core business to the next level of success. Competencies: Technology Project Delivery, Systems Integration, Solutions Architecture, Application, Web and Mobile Development, SharePoint and Business Intelligence, Project Management, Applications Support & Maintenance, Hosting   ​	http://www.worthitsolutions.com/			https://www.crunchbase.com/organization/worthit-solutions	0	0	
LegalFly	2016	Chicago	Marketplace -	Unknown	Unknown	Highspeed Law for All	http://www.legalfly.net/	https://twitter.com/legal_fly?lang=en	https://angel.co/legalfly/	https://www.crunchbase.com/organization/legalfly	https://www.linkedin.com/company/legalfly/	https://www.facebook.com/legalonthefly/	
ObjectiveManager		Haslemere, Surrey, United Kingdom				ObjectiveManager is a software company that uses goal-setting software to help professional service firms and their people.				https://www.crunchbase.com/organization/objectivemanager	https://www.linkedin.com/company/objectivemanager/about/		Legal, Legal Tech, Software
Laboralisto, Inc.	2017	San Diego, CA	Analytics			Laboralisto helps companies manage labor litigation cases and guides them to more successful outcomes, reducing costs and time spent. Laboralisto is a Law firm agnostic and company-centric web platform designed to improve communications between HR and in-house/external counsel, generating data-driven reports for the key stakeholders of the company.	www.laboralisto.com	@LaboralistoApp	https://angel.co/laboralisto	https://crunchbase.com/organization/laboralisto	0	0	latin america, labor litigation, legal analytics, insurtech, legal tech
CiteRight	2017	Toronto, ON	Legal Research			CiteRight is an integrated knowledge automation platform that makes delivering legal research work products faster, more efficient, and more profitable. CiteRight’s Microsoft Word plugin and standalone web and mobile apps aggregate an entire law firm’s institutional knowledge, turning old documents into a network of living, intelligent, reusable work products.  CiteRight makes it ridiculously easy to finish the least-fun parts of the litigation process — while helping you create a living knowledge base of factums and memos that everyone in your firm can reuse.   Our platform puts everyone's legal research right where you need it: inside Microsoft Word. From there, you can cite cases automatically, see your writing in context, review your colleagues' work — and prepare perfect books of authorities in seconds, not hours.  	www.citeright.net	@citeright	https://angel.co/citerightinc		https://www.linkedin.com/company/citeright/about/		
Case.one	2015	Irvine, CA	Practice Management			Case.one is a flexible practice management solution that is easily customized to work the way you do, supports collaboration with your team and clients, incorporates AI-powered tools streamlining workflow, and integrates with leading applications including Outlook, Dropbox, Quickbooks, Gmail, and more.	https://case.one				https://www.linkedin.com/company/10964691/	https://www.facebook.com/thecaseone	
FreeWill		Palo Alto, California, United States				FreeWill is an online service that provides legal forms and legal information.				https://www.crunchbase.com/organization/freewill	https://www.linkedin.com/company/freewill/	https://www.facebook.com/FreeWillHQ/	Information Services, Legal Tech, Social
XSUD, LLC	2010	Russian Federation	Practice Management			XSUD software is designed for legal proceedings record keeping. The service is applied for systematization of information on legal proceedings, notifications on important events, automation of reports making and lawyers’ team work management.   The main features of XSUD Software are: - Creation of common information space for legal department operation;  - Record keeping on legal proceedings, claims, inspections, enforcement proceedings and contracts;  - Automated downloading of information on legal proceedings from kad.arbitr.ru portal;  - Adjustment of personal calendar for each lawyer with automatic notifications about forthcoming events;  - Making reports and statements on legal proceedings;  - Setting and control of instructions execution;  - Safety assurance and data access control.  Effects of XSUD Software implementation are:  - Increase of information availability for each lawyer/Advanced information availability for each lawyer;  - Reduction of monthly labor costs for reports making;  - Reduction of the risks of important information loss;  - Increase of to each lawyer’s operation efficiency and efficiency of legal department operation as a whole.	https://xsud.ru				0	0	x-sud, х-суд, икс-суд, x sud, x-sud, икссуд, casepro, case, legaltech, legal, clio, judicial, automation, defendant, plaintiff, court, litigation, lawyer, xsud
Juscutum	2008	Kyiv, Ukraine	Legal Research			We have the most up-to-date legal practice geared toward achieving the result, efficiency, and quality, which benefits from the latest technology and leading management principles. We try to give to our client more than just legal advice, doing our best to provide a tailored solution in each case. Therefore, together with standard legal services, our company offers something you will find nowhere else: conflict management, business safety advice, tax and business efficiency advice, as well as that in the field of Technology, Media, and Telecommunications, cryptocurrency, and blockchain. Our lawyers strive to develop related competencies, taking a more comprehensive look at the tasks our clients have.  Juscutum makes its own legal products — self-developed technical solutions and ready-made products — which hardly any consulting company does nowadays.  Initially legal advisers, we have grown into legal engineers to bring our products and services to a whole new level.	https://juscutum.com	https://twitter.com/Juscutum			0	0	
CoralDocs	2017	Seattle, WA	Unknown			Document management platform for law firms and other professional services organizations, featuring version control, e-signatures with optional blockchain integration, document comparisons, and an ecosystem of applications using ML and NLP.	https://coraldocs.com/				https://www.linkedin.com/company/coraldocs-inc/about/		
VistaDraft LTD	2016	London, UK	Practice Management -	Unknown	Legal Tech	The legal profession has been deprived of integrated tools benefiting other client-facing high value knowledge professionals. The time has come to change it. VistaDraft is building an intuitive, practical product with a superior user interface. Our product transforms the way lawyers and business people analyse precedents and contracts, draft new agreements and negotiate deals. We make contractual analysis and drafting easy, precise and a pleasure.	www.vistadraft.com		https://angel.co/vistadraft	www.crunchbase.com/organization/vistadraft	0	0	
